UID,year,num_employees,gross_profit,net_profit,labour_cost,total_assets,total_liabilities,income_tax_expense,operating_profit,actual_revenue
GR0000001413,2022,1,75276.0,26494.0,21314.0,248959.0,141201.0,9361.0,35855.0,219361.0
GR0000001413,2023,1,35207.0,11379.0,26139.0,152719.0,92597.0,3421.0,14799.0,116542.0
GR0000001413,2024,1,85895.0,29567.0,28089.0,362637.0,211919.0,12105.0,41672.0,245861.0
GR0000001414,2020,171,12153657.0,3342726.0,4136590.0,35900090.0,20437370.0,1179812.0,4522538.0,25350566.0
GR0000001414,2021,176,20311006.0,5601515.0,4520929.0,65743357.0,37123248.0,1301650.0,6903164.0,51694177.0
GR0000001414,2022,169,14324325.0,3948066.0,4440277.0,46546456.0,31003481.0,1098478.0,5046543.0,31679036.0
GR0000001414,2023,153,7600197.0,2041119.0,3643706.0,31429538.0,18751132.0,521132.0,2562251.0,21573244.0
GR0000001414,2024,140,17722976.0,4069923.0,3399273.0,42799151.0,26500159.0,1243126.0,5313049.0,35800627.0
GR0000001415,2020,1,30976.0,10661.0,29654.0,347574.0,240047.0,3186.0,13847.0,194207.0
GR0000001415,2021,1,36812.0,12933.0,29479.0,465176.0,300629.0,4489.0,17423.0,176961.0
GR0000001415,2022,1,55603.0,18593.0,33593.0,552904.0,362572.0,6557.0,25151.0,265320.0
GR0000001415,2023,1,29157.0,12640.0,28734.0,201564.0,115270.0,4229.0,16869.0,118989.0
GR0000001415,2024,1,23976.0,8448.0,27513.0,345031.0,238424.0,3215.0,11663.0,143924.0
GR0000001416,2020,13,151531.0,46745.0,301325.0,707281.0,441180.0,17665.0,64410.0,753311.0
GR0000001416,2021,10,329225.0,66524.0,187136.0,2162019.0,1419243.0,24122.0,90646.0,1549899.0
GR0000001416,2022,9,246879.0,54606.0,151409.0,1406364.0,945340.0,15889.0,70494.0,1035364.0
GR0000001416,2023,7,255230.0,78501.0,126789.0,897404.0,552002.0,23299.0,101801.0,1112268.0
GR0000001416,2024,7,108998.0,37284.0,130896.0,463561.0,295725.0,10447.0,47730.0,528994.0
GR0000001417,2020,1,23665.0,5098.0,16524.0,107947.0,69125.0,1764.0,6861.0,100306.0
GR0000001417,2021,1,24531.0,3721.0,19435.0,78277.0,41759.0,1454.0,5175.0,108582.0
GR0000001417,2022,1,8599.0,2267.0,10698.0,50756.0,31691.0,696.0,2963.0,42790.0
GR0000001417,2023,1,13101.0,2385.0,19766.0,99782.0,60018.0,834.0,3219.0,79066.0
GR0000001417,2024,1,6917.0,1480.0,11276.0,34980.0,23285.0,425.0,1905.0,45103.0
GR0000001418,2020,58,8845016.0,3598799.0,2251750.0,51989556.0,45414625.0,1147241.0,4746040.0,18509883.0
GR0000001418,2021,67,14575697.0,7014335.0,3219580.0,100205459.0,75920901.0,1791284.0,8805620.0,28631740.0
GR0000001418,2022,75,11396854.0,4723788.0,2721339.0,95928093.0,80589793.0,1762939.0,6486727.0,23170531.0
GR0000001418,2023,87,14912314.0,5978170.0,4312252.0,131158900.0,99691721.0,1799716.0,7777885.0,36742148.0
GR0000001418,2024,100,13667157.0,5286806.0,3592773.0,166920273.0,128281953.0,1692844.0,6979649.0,27676471.0
GR0000001419,2020,1,24427.0,4097.0,19562.0,120455.0,87034.0,1464.0,5560.0,153102.0
GR0000001419,2021,1,17885.0,4003.0,24808.0,62587.0,43553.0,1592.0,5594.0,89648.0
GR0000001419,2022,1,19049.0,5322.0,19278.0,76593.0,47676.0,1941.0,7264.0,96262.0
GR0000001419,2023,1,18830.0,4461.0,19030.0,110408.0,69402.0,1893.0,6355.0,116930.0
GR0000001419,2024,1,16879.0,4382.0,20051.0,56167.0,39665.0,1441.0,5824.0,77874.0
GR0000001420,2020,11,3594223.0,1281115.0,556017.0,19020741.0,16545537.0,413444.0,1694558.0,6044812.0
GR0000001420,2021,10,2178749.0,916943.0,475988.0,13952353.0,10442491.0,214596.0,1131539.0,4743824.0
GR0000001420,2022,10,3376854.0,1257010.0,492037.0,20928604.0,16712041.0,397284.0,1654294.0,6297566.0
GR0000001420,2023,10,1423454.0,603192.0,471591.0,16803503.0,12942265.0,202322.0,805514.0,3088512.0
GR0000001420,2024,10,2491575.0,1042072.0,423094.0,19501467.0,17076017.0,342283.0,1384355.0,5886851.0
GR0000001421,2020,11,197316.0,46054.0,219878.0,723081.0,475332.0,19528.0,65582.0,863725.0
GR0000001421,2021,10,231266.0,59287.0,198945.0,1032548.0,575050.0,24724.0,84011.0,1121601.0
GR0000001421,2022,11,158422.0,45600.0,207034.0,765801.0,406791.0,15050.0,60650.0,730080.0
GR0000001421,2023,12,303688.0,106961.0,271207.0,1317803.0,864011.0,43705.0,150665.0,1238783.0
GR0000001421,2024,13,530595.0,191002.0,280894.0,1994667.0,1355164.0,61395.0,252396.0,2239506.0
GR0000001422,2020,6,106641.0,28145.0,78908.0,210064.0,140857.0,12053.0,40198.0,394541.0
GR0000001422,2021,5,100620.0,21730.0,67141.0,153333.0,93497.0,6929.0,28659.0,335706.0
GR0000001422,2022,5,48808.0,10198.0,38537.0,81348.0,45159.0,3828.0,14025.0,192685.0
GR0000001422,2023,5,106810.0,25861.0,75973.0,228271.0,143930.0,9487.0,35348.0,449251.0
GR0000001422,2024,5,79853.0,14843.0,58269.0,171692.0,106196.0,5705.0,20549.0,291345.0
GR0000001423,2020,16,389185.0,63901.0,234847.0,3023991.0,1859840.0,23193.0,87094.0,1292897.0
GR0000001423,2021,18,691223.0,190753.0,349682.0,2634096.0,1942769.0,64461.0,255213.0,1784984.0
GR0000001423,2022,20,423523.0,66153.0,287085.0,2006858.0,1338406.0,28181.0,94334.0,1096825.0
GR0000001423,2023,18,670959.0,105441.0,296554.0,4376337.0,2797396.0,30900.0,136341.0,2038915.0
GR0000001423,2024,20,832699.0,130737.0,316797.0,5089719.0,3430519.0,41458.0,172195.0,2284914.0
GR0000001424,2020,1277,198241779.0,76527521.0,51482856.0,373581284.0,200726849.0,18576295.0,95103816.0,460484284.0
GR0000001424,2021,1257,331183771.0,115857117.0,60431923.0,577641009.0,300424957.0,41818477.0,157675595.0,712162738.0
GR0000001424,2022,1160,159337626.0,47256078.0,45471077.0,238649550.0,100108634.0,15928719.0,63184797.0,304525332.0
GR0000001424,2023,1327,275966780.0,67112613.0,49688870.0,583063791.0,267975162.0,25476395.0,92589008.0,617319627.0
GR0000001424,2024,1500,250471173.0,83067743.0,52648078.0,375259362.0,158732390.0,18632456.0,101700199.0,592270316.0
GR0000001425,2020,4,256394.0,94048.0,130637.0,798581.0,461914.0,29524.0,123572.0,664513.0
GR0000001425,2021,4,713662.0,252564.0,139779.0,1488816.0,631399.0,75035.0,327599.0,1434450.0
GR0000001425,2022,4,440489.0,144289.0,125189.0,799808.0,472197.0,38079.0,182368.0,899062.0
GR0000001425,2023,4,461370.0,112485.0,131965.0,1361807.0,739158.0,31983.0,144468.0,1185382.0
GR0000001425,2024,4,474731.0,130362.0,131407.0,1423640.0,712481.0,39450.0,169812.0,1153401.0
GR0000001426,2020,38,3043990.0,689682.0,905462.0,10855783.0,7949008.0,250348.0,940030.0,8097866.0
GR0000001426,2021,43,1396417.0,344024.0,950128.0,6316121.0,4300980.0,93677.0,437701.0,4466871.0
GR0000001426,2022,40,2590735.0,626351.0,922734.0,14617796.0,10053478.0,210894.0,837245.0,8475934.0
GR0000001426,2023,36,1931331.0,334696.0,729362.0,9588282.0,6616953.0,100106.0,434802.0,5576504.0
GR0000001426,2024,37,2490159.0,476359.0,709556.0,8540383.0,5999869.0,130882.0,607241.0,5543553.0
GR0000001427,2023,5,148948.0,46955.0,121517.0,770751.0,394176.0,16415.0,63371.0,677589.0
GR0000001427,2024,4,49490.0,13495.0,67757.0,225918.0,132313.0,5161.0,18656.0,225856.0
GR0000001428,2020,58,10541743.0,4545948.0,2824000.0,67998756.0,51482470.0,1429684.0,5975632.0,19861626.0
GR0000001428,2021,52,11328778.0,5711928.0,2391096.0,109192814.0,90067004.0,1598204.0,7310132.0,19641341.0
GR0000001428,2022,53,5955440.0,3124541.0,2297482.0,40203102.0,34916808.0,798437.0,3922978.0,12174146.0
GR0000001428,2023,58,7545617.0,3211449.0,2438039.0,59282578.0,47364832.0,1089599.0,4301048.0,16591791.0
GR0000001428,2024,55,13175215.0,5092555.0,2076601.0,94457545.0,74312322.0,1532903.0,6625458.0,24322570.0
GR0000001429,2020,27,400757.0,105513.0,608497.0,2714359.0,1716199.0,38309.0,143822.0,2522508.0
GR0000001429,2021,32,868782.0,208385.0,582308.0,3265752.0,2219812.0,68266.0,276652.0,3607459.0
GR0000001429,2022,37,828445.0,292338.0,839303.0,4395184.0,2637199.0,111361.0,403700.0,4572137.0
GR0000001429,2023,36,768901.0,208434.0,893587.0,3134632.0,2087508.0,87602.0,296037.0,3210878.0
GR0000001429,2024,40,588691.0,168195.0,727261.0,2731321.0,1407500.0,55901.0,224096.0,2424203.0
GR0000001430,2020,9,450820.0,151921.0,219784.0,1581329.0,958497.0,38364.0,190285.0,1759237.0
GR0000001430,2021,9,642809.0,159448.0,206931.0,1691660.0,732918.0,44446.0,203894.0,2353683.0
GR0000001430,2022,9,426936.0,146917.0,239523.0,1321232.0,764645.0,37786.0,184703.0,1720237.0
GR0000001430,2023,7,708880.0,221039.0,166136.0,1636010.0,846600.0,66933.0,287972.0,2390051.0
GR0000001430,2024,7,369685.0,114949.0,181465.0,1286935.0,782569.0,30002.0,144951.0,1557508.0
GR0000001431,2020,64,22727283.0,9327144.0,2600573.0,33265570.0,12353754.0,2811340.0,12138483.0,34412369.0
GR0000001431,2021,69,19793911.0,6207521.0,2315033.0,26142795.0,9424123.0,2260282.0,8467803.0,33004378.0
GR0000001431,2022,64,14625305.0,5418180.0,2473985.0,19178348.0,8479274.0,1410844.0,6829025.0,21926761.0
GR0000001431,2023,57,9963942.0,4341871.0,1887896.0,13942844.0,5836445.0,1192623.0,5534493.0,15417728.0
GR0000001431,2024,65,19729943.0,7574959.0,2538328.0,24455597.0,9831327.0,2070020.0,9644979.0,31104493.0
GR0000001432,2023,1,7438.0,1441.0,5911.0,12637.0,8021.0,434.0,1875.0,29553.0
GR0000001432,2024,1,8044.0,2231.0,5492.0,15738.0,9150.0,785.0,3017.0,27462.0
GR0000001433,2020,9,215850.0,41139.0,152792.0,976695.0,681389.0,11310.0,52449.0,668862.0
GR0000001433,2021,7,272094.0,46181.0,137896.0,1143558.0,778373.0,16506.0,62687.0,708744.0
GR0000001433,2022,5,103040.0,17105.0,86694.0,602197.0,419598.0,4897.0,22002.0,371772.0
GR0000001433,2023,3,58580.0,9594.0,57439.0,216879.0,151660.0,2831.0,12425.0,158901.0
GR0000001433,2024,2,71739.0,17680.0,36705.0,537806.0,314461.0,6064.0,23743.0,229820.0
GR0000001434,2020,49,2266090.0,423206.0,1368190.0,7111942.0,4940978.0,137649.0,560855.0,10859823.0
GR0000001434,2021,50,2284191.0,637971.0,1323133.0,7248086.0,4261638.0,214395.0,852366.0,8333859.0
GR0000001434,2022,50,2603975.0,533948.0,1137786.0,8426748.0,4260740.0,186860.0,720808.0,9683664.0
GR0000001434,2023,50,2439130.0,390516.0,1407285.0,7933617.0,4152282.0,105287.0,495802.0,11983579.0
GR0000001434,2024,50,2809959.0,736913.0,1594959.0,7616189.0,4302356.0,259426.0,996339.0,10555059.0
GR0000001435,2020,4,143905.0,29814.0,90170.0,418395.0,230669.0,8661.0,38475.0,569954.0
GR0000001435,2021,3,102933.0,17759.0,70334.0,378227.0,187893.0,6174.0,23934.0,412668.0
GR0000001435,2022,3,112126.0,24004.0,75340.0,283869.0,139437.0,5317.0,29320.0,442782.0
GR0000001435,2023,3,55508.0,15291.0,63990.0,191818.0,88156.0,3989.0,19281.0,290865.0
GR0000001435,2024,3,149864.0,39693.0,70984.0,546347.0,342501.0,12743.0,52436.0,559657.0
GR0000001436,2022,1,46342.0,13382.0,25663.0,225070.0,107049.0,4397.0,17778.0,213369.0
GR0000001436,2023,1,22939.0,6826.0,25195.0,121866.0,79686.0,1843.0,8669.0,95304.0
GR0000001436,2024,1,18993.0,4449.0,22530.0,82631.0,47681.0,1525.0,5974.0,75100.0
GR0000001437,2020,68,1768335.0,348096.0,1514842.0,5952508.0,2749226.0,125557.0,473653.0,7393186.0
GR0000001437,2021,80,2634485.0,698128.0,1789727.0,7235545.0,3615192.0,232532.0,930661.0,9777520.0
GR0000001437,2022,80,1667319.0,483811.0,1651834.0,6603553.0,3575658.0,122369.0,606179.0,9130160.0
GR0000001437,2023,74,1063304.0,245543.0,1245989.0,5207211.0,2601269.0,83417.0,328960.0,5663585.0
GR0000001437,2024,80,2561044.0,423777.0,1590872.0,9578109.0,4909795.0,118956.0,542733.0,12267950.0
GR0000001438,2020,1,15699.0,4709.0,13222.0,37822.0,25387.0,1520.0,6229.0,66111.0
GR0000001438,2021,1,32598.0,9071.0,16049.0,55584.0,40812.0,3505.0,12577.0,127445.0
GR0000001438,2022,1,16944.0,3312.0,15817.0,36230.0,20557.0,1387.0,4699.0,80611.0
GR0000001438,2023,1,28899.0,5710.0,19066.0,43133.0,31826.0,2063.0,7773.0,98636.0
GR0000001438,2024,1,24952.0,4855.0,17620.0,51958.0,32739.0,1405.0,6260.0,88102.0
GR0000001439,2020,6,120747.0,25818.0,125855.0,743950.0,387770.0,10397.0,36215.0,595181.0
GR0000001439,2021,7,75012.0,18955.0,116730.0,379101.0,192296.0,7505.0,26460.0,466920.0
GR0000001439,2022,7,66381.0,17332.0,79780.0,293149.0,184009.0,5077.0,22409.0,319121.0
GR0000001439,2023,7,74746.0,13420.0,95490.0,290213.0,165551.0,4282.0,17702.0,381960.0
GR0000001439,2024,8,67679.0,14323.0,81969.0,328095.0,216021.0,4694.0,19017.0,327875.0
GR0000001440,2020,5,886713.0,336329.0,223874.0,1122018.0,604245.0,110894.0,447223.0,1310155.0
GR0000001440,2021,5,608040.0,282558.0,208407.0,1182182.0,588023.0,76352.0,358910.0,1144756.0
GR0000001440,2022,5,1280296.0,395689.0,186450.0,1933154.0,802418.0,135847.0,531535.0,2291451.0
GR0000001440,2023,5,847021.0,362935.0,219013.0,1428643.0,612067.0,97253.0,460188.0,1531036.0
GR0000001440,2024,4,1046066.0,349626.0,137731.0,1402267.0,646012.0,127091.0,476717.0,1785267.0
GR0000001441,2022,10,255644.0,38515.0,160151.0,1976257.0,1496085.0,13829.0,52344.0,841196.0
GR0000001441,2023,10,343836.0,79839.0,160995.0,1551222.0,1217789.0,26909.0,106748.0,978954.0
GR0000001441,2024,9,226720.0,36549.0,135483.0,1432624.0,862253.0,15164.0,51713.0,871079.0
GR0000001442,2020,7,110280.0,26634.0,160020.0,556993.0,369387.0,7211.0,33845.0,681146.0
GR0000001442,2021,7,190745.0,33314.0,140624.0,653145.0,335118.0,10611.0,43925.0,1013545.0
GR0000001442,2022,5,92539.0,13132.0,103318.0,442035.0,332866.0,4003.0,17134.0,418870.0
GR0000001442,2023,4,130667.0,34459.0,101492.0,508869.0,291846.0,11470.0,45928.0,577006.0
GR0000001442,2024,4,112762.0,20611.0,96849.0,620781.0,388786.0,7212.0,27822.0,682770.0
GR0000001443,2020,2,49102.0,18449.0,62027.0,418040.0,295945.0,7835.0,26284.0,263535.0
GR0000001443,2021,2,54309.0,21388.0,68567.0,418286.0,270186.0,9001.0,30389.0,274267.0
GR0000001443,2022,2,61223.0,24350.0,67781.0,691210.0,428058.0,9739.0,34088.0,366878.0
GR0000001443,2023,2,56420.0,17488.0,58772.0,739370.0,476178.0,5848.0,23336.0,369348.0
GR0000001443,2024,1,41919.0,13170.0,25980.0,505028.0,347599.0,3989.0,17159.0,247757.0
GR0000001444,2020,1,232399.0,88922.0,31387.0,2836065.0,1959650.0,25344.0,114266.0,565738.0
GR0000001444,2021,1,76380.0,34163.0,35109.0,891873.0,732394.0,10993.0,45156.0,204352.0
GR0000001444,2022,1,79322.0,34048.0,37709.0,1137421.0,941877.0,12510.0,46557.0,191084.0
GR0000001444,2023,1,152627.0,60822.0,38395.0,1388712.0,1158358.0,16136.0,76958.0,333156.0
GR0000001444,2024,1,138899.0,60952.0,31316.0,1537841.0,1075574.0,18633.0,79585.0,348093.0
GR0000001445,2020,5,104939.0,26779.0,96469.0,479472.0,352843.0,7285.0,34064.0,431495.0
GR0000001445,2021,4,109535.0,29834.0,95600.0,714980.0,458081.0,10348.0,40182.0,516645.0
GR0000001445,2022,4,92461.0,24013.0,90879.0,506706.0,364997.0,7692.0,31706.0,596826.0
GR0000001445,2023,4,75719.0,23987.0,77233.0,432019.0,268697.0,7434.0,31421.0,349502.0
GR0000001445,2024,4,115465.0,25341.0,83425.0,633040.0,440526.0,8321.0,33662.0,596912.0
GR0000001446,2020,59,6489434.0,2942989.0,2186913.0,29894174.0,15620994.0,893665.0,3836655.0,22885064.0
GR0000001446,2021,55,5479933.0,1860229.0,1900604.0,30390420.0,20196154.0,533362.0,2393591.0,19515964.0
GR0000001446,2022,58,3203817.0,1316321.0,1981171.0,18052091.0,10775100.0,387730.0,1704052.0,14057960.0
GR0000001446,2023,56,2779780.0,1179391.0,2031343.0,16660937.0,8438752.0,374966.0,1554357.0,12799899.0
GR0000001446,2024,63,6266155.0,2592935.0,2333170.0,34852997.0,23559794.0,941331.0,3534265.0,21414766.0
GR0000001447,2020,96,6323681.0,1905357.0,2610135.0,26352374.0,12937636.0,570781.0,2476137.0,26318906.0
GR0000001447,2021,100,5531556.0,1225999.0,2369405.0,17396147.0,10265357.0,457866.0,1683865.0,24466540.0
GR0000001447,2022,93,3851934.0,1379134.0,2331631.0,13331109.0,7773147.0,434152.0,1813286.0,18203749.0
GR0000001447,2023,93,5087542.0,1453780.0,2739074.0,22721235.0,11827368.0,435429.0,1889209.0,22813124.0
GR0000001447,2024,97,4335874.0,1031731.0,2338201.0,14157517.0,7772945.0,324205.0,1355936.0,20098085.0
GR0000001448,2020,2,75666.0,17689.0,40560.0,249691.0,113776.0,7394.0,25083.0,170395.0
GR0000001448,2021,1,35919.0,9123.0,20976.0,146131.0,78869.0,3250.0,12373.0,96752.0
GR0000001448,2022,1,69643.0,21608.0,28231.0,229499.0,141673.0,6636.0,28245.0,216355.0
GR0000001448,2023,1,56945.0,16049.0,26156.0,148354.0,90125.0,5038.0,21087.0,133162.0
GR0000001448,2024,1,92893.0,28146.0,26393.0,380385.0,245064.0,9566.0,37712.0,234462.0
GR0000001449,2020,46,2015607.0,603071.0,1167333.0,5238649.0,3099069.0,198462.0,801533.0,8070973.0
GR0000001449,2021,46,2102552.0,545566.0,974380.0,7631650.0,5333726.0,170188.0,715754.0,7759807.0
GR0000001449,2022,52,1871709.0,698754.0,1056541.0,5539080.0,3220757.0,210596.0,909350.0,7306545.0
GR0000001449,2023,54,2921767.0,743318.0,1425464.0,8420052.0,5290377.0,284450.0,1027768.0,11846564.0
GR0000001449,2024,52,2540393.0,617204.0,1226660.0,12445707.0,7155779.0,190120.0,807324.0,12019265.0
GR0000001450,2020,6,114731.0,38495.0,145922.0,631939.0,331494.0,11871.0,50367.0,643140.0
GR0000001450,2021,5,166760.0,61456.0,117074.0,896979.0,536290.0,21780.0,83237.0,794936.0
GR0000001450,2022,5,95240.0,30255.0,102383.0,510827.0,353930.0,11187.0,41442.0,536073.0
GR0000001450,2023,5,95588.0,32407.0,112461.0,617746.0,340596.0,9289.0,41696.0,564573.0
GR0000001450,2024,5,166674.0,59207.0,108223.0,801018.0,476259.0,22343.0,81550.0,837043.0
GR0000001451,2020,27,774657.0,322782.0,800246.0,8956172.0,5628193.0,138254.0,461036.0,4959137.0
GR0000001451,2021,27,1316171.0,446620.0,817314.0,10614564.0,6509387.0,177896.0,624516.0,6313735.0
GR0000001451,2022,29,871642.0,268037.0,751516.0,8112122.0,5676112.0,112681.0,380718.0,4766055.0
GR0000001451,2023,34,1026640.0,305249.0,870710.0,6468750.0,4458191.0,110127.0,415376.0,4244788.0
GR0000001451,2024,31,1297933.0,480812.0,1039938.0,8547746.0,4821023.0,168179.0,648990.0,5294728.0
GR0000001452,2020,3,121801.0,40305.0,61721.0,579388.0,382391.0,13026.0,53331.0,500528.0
GR0000001452,2021,3,62616.0,22012.0,52987.0,492970.0,309320.0,9048.0,31060.0,403501.0
GR0000001452,2022,3,72304.0,25103.0,69330.0,318236.0,203388.0,7845.0,32948.0,332403.0
GR0000001452,2023,2,40884.0,10396.0,47086.0,233922.0,182126.0,4111.0,14508.0,190086.0
GR0000001452,2024,2,26199.0,6838.0,44346.0,101110.0,80275.0,2491.0,9329.0,120393.0
GR0000001453,2020,5,334931.0,88563.0,129053.0,879653.0,495895.0,32108.0,120671.0,1218631.0
GR0000001453,2021,5,125945.0,32514.0,112534.0,342285.0,187207.0,12159.0,44673.0,540324.0
GR0000001453,2022,5,157582.0,34337.0,146972.0,605291.0,350015.0,10972.0,45309.0,683640.0
GR0000001453,2023,5,276791.0,73817.0,148069.0,781449.0,417630.0,27466.0,101283.0,1397236.0
GR0000001453,2024,4,189204.0,54117.0,126738.0,586270.0,361614.0,15660.0,69777.0,723317.0
GR0000001454,2020,2,18524.0,5441.0,27932.0,77298.0,55740.0,1553.0,6994.0,93107.0
GR0000001454,2021,1,19858.0,4965.0,20000.0,48813.0,35029.0,1473.0,6438.0,80814.0
GR0000001454,2022,1,10544.0,2572.0,16108.0,44740.0,30659.0,831.0,3403.0,53695.0
GR0000001454,2023,1,16024.0,3898.0,18107.0,65505.0,40363.0,1588.0,5486.0,80996.0
GR0000001454,2024,1,25803.0,6207.0,21131.0,102341.0,76734.0,2470.0,8677.0,131293.0
GR0000001455,2020,12,2302355.0,989767.0,506938.0,4088306.0,1443959.0,368724.0,1358490.0,3902707.0
GR0000001455,2021,11,1199580.0,427587.0,410824.0,2044447.0,832768.0,136723.0,564310.0,2312551.0
GR0000001455,2022,11,1437313.0,660481.0,460604.0,3120427.0,1294205.0,169548.0,830029.0,2762064.0
GR0000001455,2023,11,3562011.0,1566663.0,388868.0,5668068.0,2834045.0,474712.0,2041375.0,5374610.0
GR0000001455,2024,11,3558405.0,1323742.0,463489.0,5176843.0,2286652.0,438480.0,1762222.0,5162150.0
GR0000001456,2020,10,428304.0,68967.0,183511.0,1450561.0,760442.0,18982.0,87950.0,1681571.0
GR0000001456,2021,10,326215.0,51897.0,248999.0,1268407.0,604686.0,13572.0,65469.0,1400741.0
GR0000001456,2022,10,274400.0,60773.0,181958.0,1053060.0,581670.0,17776.0,78549.0,1518194.0
GR0000001456,2023,10,369224.0,72690.0,229203.0,1328573.0,830171.0,19873.0,92562.0,1342425.0
GR0000001456,2024,10,254954.0,75928.0,202680.0,1072186.0,624517.0,20487.0,96414.0,1226991.0
GR0000001457,2020,11,230026.0,67882.0,229646.0,1492596.0,761383.0,26087.0,93969.0,1188445.0
GR0000001457,2021,12,352397.0,121602.0,262141.0,1780737.0,1244656.0,35643.0,157245.0,1664649.0
GR0000001457,2022,12,258014.0,87711.0,299494.0,1587585.0,910052.0,27963.0,115674.0,1598220.0
GR0000001457,2023,11,397131.0,125395.0,201028.0,1749037.0,951569.0,35839.0,161234.0,1742839.0
GR0000001457,2024,10,137009.0,44679.0,191490.0,614401.0,337088.0,12744.0,57423.0,638299.0
GR0000001458,2020,118,3846944.0,1000540.0,2684898.0,15604810.0,11647413.0,326506.0,1327046.0,11935488.0
GR0000001458,2021,141,7698439.0,2352992.0,3405866.0,40580863.0,26447390.0,703171.0,3056164.0,22374933.0
GR0000001458,2022,158,5974434.0,953034.0,2550724.0,33803654.0,24217553.0,303025.0,1256059.0,18862620.0
GR0000001458,2023,164,7609566.0,1350342.0,3048238.0,24094040.0,15382814.0,410946.0,1761288.0,20458339.0
GR0000001458,2024,154,7963724.0,1687522.0,3257301.0,22291271.0,12858120.0,446978.0,2134500.0,18041596.0
GR0000001459,2020,83,17222997.0,8123572.0,3265521.0,28492036.0,12242184.0,2056024.0,10179595.0,27916038.0
GR0000001459,2021,81,16110049.0,6656147.0,3191149.0,21514182.0,11719448.0,1791950.0,8448096.0,24899035.0
GR0000001459,2022,86,17658726.0,7375011.0,2657225.0,26394359.0,12171197.0,2596174.0,9971185.0,32917704.0
GR0000001459,2023,79,21590094.0,7324435.0,2471717.0,28216052.0,12748514.0,2713199.0,10037634.0,31817209.0
GR0000001459,2024,85,9338439.0,3616958.0,3215153.0,13430135.0,7191367.0,1313152.0,4930110.0,17850016.0
GR0000001460,2020,17,374645.0,79971.0,399116.0,1679345.0,1030525.0,20877.0,100848.0,1858351.0
GR0000001460,2021,16,508719.0,124692.0,368854.0,1766420.0,1032422.0,41044.0,165736.0,2227787.0
GR0000001460,2022,17,327696.0,51569.0,329821.0,1239913.0,559741.0,16972.0,68542.0,1499185.0
GR0000001460,2023,18,271651.0,52378.0,329017.0,1421912.0,717600.0,17101.0,69479.0,1495534.0
GR0000001460,2024,20,537708.0,112245.0,515688.0,2155349.0,1129955.0,30200.0,142445.0,2581802.0
GR0000001461,2020,34,9270947.0,4566403.0,1645528.0,45274708.0,35227171.0,1374392.0,5940795.0,16839122.0
GR0000001461,2021,31,6893072.0,2915180.0,1500455.0,78947160.0,65382283.0,848811.0,3763991.0,15048110.0
GR0000001461,2022,36,12536365.0,6628179.0,1526975.0,96580028.0,83630035.0,1881109.0,8509288.0,23320869.0
GR0000001461,2023,40,6033599.0,2973533.0,1431961.0,51828467.0,40498525.0,1113576.0,4087109.0,13481894.0
GR0000001461,2024,45,9405475.0,3580720.0,2197123.0,101329568.0,78220147.0,1338383.0,4919103.0,20045249.0
GR0000001462,2020,3,38715.0,8301.0,38476.0,87441.0,62277.0,2450.0,10751.0,192382.0
GR0000001462,2021,3,96935.0,15925.0,47548.0,204097.0,123598.0,5066.0,20991.0,370956.0
GR0000001462,2022,3,63267.0,14177.0,55806.0,114579.0,79761.0,5039.0,19216.0,279029.0
GR0000001462,2023,2,48938.0,12314.0,33058.0,97062.0,61871.0,5010.0,17324.0,203372.0
GR0000001462,2024,2,45742.0,11573.0,34033.0,76515.0,47594.0,4281.0,15854.0,170163.0
GR0000001463,2020,5,995545.0,505676.0,218531.0,8274896.0,6490033.0,190144.0,695819.0,1739664.0
GR0000001463,2021,4,693801.0,361242.0,146227.0,5854219.0,4581349.0,111318.0,472560.0,1602885.0
GR0000001463,2022,4,1155232.0,553206.0,187077.0,8105933.0,6184320.0,142822.0,696028.0,2054556.0
GR0000001463,2023,4,551557.0,267987.0,181858.0,5212786.0,4487816.0,68892.0,336879.0,1029952.0
GR0000001463,2024,3,896465.0,460164.0,148141.0,6612208.0,5663152.0,123708.0,583872.0,1702754.0
GR0000001464,2020,126,6701037.0,1405751.0,4895749.0,17058988.0,8285649.0,285710.0,1691461.0,32278379.0
GR0000001464,2021,120,5951969.0,1064556.0,4795807.0,12997216.0,6378955.0,266778.0,1331334.0,25903536.0
GR0000001464,2022,104,6604990.0,1771839.0,3799871.0,10353114.0,5864003.0,495995.0,2267834.0,23562108.0
GR0000001464,2023,100,7796424.0,2307692.0,4082650.0,17506348.0,9214771.0,452673.0,2760364.0,33782640.0
GR0000001464,2024,97,5191165.0,976609.0,3378700.0,14456811.0,8261128.0,220706.0,1197316.0,22749336.0
GR0000001465,2020,10,245553.0,36606.0,193201.0,908475.0,616764.0,14047.0,50653.0,1040065.0
GR0000001465,2021,9,147765.0,26776.0,216149.0,673281.0,452881.0,9128.0,35904.0,729590.0
GR0000001465,2022,9,234496.0,46962.0,198955.0,754656.0,557570.0,20061.0,67023.0,1032927.0
GR0000001465,2023,9,286591.0,79201.0,196406.0,913964.0,644142.0,30975.0,110175.0,1224275.0
GR0000001465,2024,8,109135.0,18530.0,171693.0,462340.0,282434.0,5289.0,23819.0,647236.0
GR0000001466,2024,111,3467546.0,655883.0,2651157.0,13404102.0,9431815.0,197171.0,853054.0,8994070.0
